,customer_unique_id,Recency,Frequency,Monetary
22262,29e6558f055824e267e8e32f71b71f86,317,1,62.01
22263,f64911031e3786c2a71fec596fd1c33e,156,1,89.79
22264,1288b67e253d4ba65e6cdf5c3cd31af5,275,1,111.02
22265,b17f2da0a1268e9b9d78d18e9bd70984,277,1,103.15
22266,3ee932c2f695c34affbbeb9a299c8166,257,1,450.24
22267,ac24bfd114ac4d5769a8a8ddd98e52fd,2,1,68.43
22268,e6bab0dfc06a6fbaa86dafa7425c57dc,244,1,211.82
22269,8332087628e2fa58f82c575e7e685343,277,1,167.99
22270,58703c8104494f333026acd373ca9027,299,9,580.3199999999999
22271,cd0e2f616f77d45a88b357dffc4f51c9,199,1,66.91
22272,3011394a1b8d1b04e425dd5dc77cbaaf,236,1,123.69
22273,cc17c5ea1deeab0f2f1b8c7dd51c3ece,62,4,188.88
22274,97c449a46729b9ae673219997156645b,265,4,444.08
22275,b382d5807f6df32a48a5a8b0bc29a220,137,1,232.82
22276,4ec03c6ed0732c3547ecfd5909997d55,222,1,300.36
22277,915c189885ec37ced28ab1410c1cde20,211,1,51.0
22278,599fa5854f3bff7c41dab552068d04bc,191,1,126.33
22279,1f51547a6dd337a2f865dab288c851a2,299,1,632.5
22280,f3f53494ea0efee8fae5de828e585c69,302,1,195.0
22281,2074ff2a2209c8375cf31a02ffa76245,275,1,89.9
22282,b87a274e4841f668033d1776bb8117fc,113,1,155.94
22283,bc7099a6c7b93419dea4a3170dc223ff,189,1,28.75
22284,6d85a070b3b94e279d44a28b660a135f,228,1,47.43
22285,38e7d9937ed558d12c1192b6aece21a6,171,1,72.83
22286,6d1cdd85636c24f9af40d6a858e85e48,157,2,31.59
22287,d15a8f57cbba86bd46d2cb70f975951d,143,1,176.77
22288,4191bcfd448dc07138d2951ea4d10008,295,1,72.73
22289,2d696556b966ae6e731157e0c317e79b,201,1,316.75
22290,565bb6799d52aa72690c24fe85231598,177,1,144.12
22291,93d03be335754f985542d239c21e0002,330,1,76.08
22292,192cdfe1a12312771e8d0675e8296acc,157,1,43.6
22293,060d045d6d20b218921ded6f8ea42748,279,1,115.35
22294,5543c7e58b3a14367510e0f2992396c7,172,2,142.66
22295,dbca8ee6d3898976a0c29528064c6d17,182,1,169.49
22296,d474be3df7d9b20e955385b114b4c42d,315,1,122.17
22297,2352f9088c534855ddce9107acf6b331,51,4,318.4
22298,b8f77228f32fce5c13df55da21fad23b,201,2,295.04
22299,176d62f6768d78163dd36be8881eb1eb,12,1,145.64
22300,70aa9ef908248a2ec9e03b77ce1ff357,99,2,457.54999999999995
22301,fb43cf46b0667016c4684b61b26083c4,292,4,600.64
22302,eeea5c6efe33f400e94177fa497499f6,30,1,87.58
22303,d4c6b63dd3d9b0d762db0eb3af615756,181,9,128.52
22304,9f98cab9252962c4133e5513a367b62e,210,1,163.79
22305,be5265d8f173d7f8538dfb483e97e50c,120,4,291.52
22306,97fc8d4ffceb37b85a1286dce44c6a7b,107,1,323.17
22307,d7944701441cb84f9e9d9ae847ead58b,37,1,25.76
22308,095822a49be101736ea0508b80fb827d,298,1,65.71
22309,ee4d12da18ba3f9bcd8451e35d3846fb,315,1,165.5
22310,af1918d78325998e669e30f3c37809d2,309,1,45.09
22311,59323be0d75fda67f1b8493f2c56c01e,165,1,102.31
22312,e496fe85d1cb9186a547c68d1359c802,177,4,518.16
22313,466b1409c8963b4d1cf4f4f9d9cd4a49,186,1,146.36
22314,a059e97976150998984839d311556ff0,323,1,35.0
22315,21ad6653b2a984dede4327888cb81789,330,1,224.48
22316,9065112d8c6b59afef09c2fc67c5025e,293,1,77.57
22317,69dcd2dc479281caa1feb5138428de2e,38,1,97.35
22318,3dc72442480b0d7485969ce3125d0256,268,1,1444.62
22319,b6669bf46b4633cd119e3ad6b4426c3d,68,1,279.84
22320,e034086ce1e058b93d4aa073fa351e98,228,1,49.14
22321,9e780269cf61547c13823805f8cd11ec,260,1,72.98
22322,345817899c325d8b41c9e88011a8ab43,167,1,54.13
22323,4e3422c5b69f6a3a867b1a3ddf3f5299,260,1,50.1
22324,8eba6b75c1dac1ba56acc74376428267,277,1,75.65
22325,0326cb53e00b3f47e00db8263b66b32c,105,1,149.45
22326,7cc32a93673d1e9d44eb32d7df73a38b,262,1,62.48
22327,a900ff99a192cbaf6ae8e867a95117a3,24,3,172.57
22328,a81b5656640d5bce851ea5ec937b4b4c,16,1,546.55
22329,23126b8fde71050ff51684890f8dff40,245,1,115.45
22330,96761dc019da0828e871ae340854ef8d,276,1,171.44
22331,133f8897807e260198e329ffd8b1d9e2,105,1,57.23
22332,12e7f5f330afd9922dc9c058601ecd65,22,1,42.76
22333,cbcc5c5098cd32ef397d4231883f77c8,293,1,88.37
22334,34924319ad9f60296eeee62465805b71,106,1,153.64
22335,6a3660b7885a554b070eaffa53f19687,222,9,900.4499999999999
22336,7bdeacb50dd540648748b0128b799054,119,1,97.45
22337,5944261728e612d07e223a7ea4597315,265,1,123.01
22338,1a685b15bf8795c9fb28bb6c347fe88c,24,1,25.03
22339,eaf44ee5ceb454b1383c1e2d26b9beaf,55,1,52.58
22340,be7e0456c105b2ee620144eb68c6ef3f,110,1,92.9
22341,5a2b3faae93a912962d9518dde99f35d,152,1,70.16
22342,ff6447d093bbfa558c51f13162c9a2c7,249,1,73.03
22343,faea8d3ca7727a278bf3045a9486eca7,277,1,38.5
22344,0743c38f68e0d3fa5cff234ddb844569,171,1,58.22
22345,a580c65c807059715b5ba7e5bb3d0f0f,124,1,67.32
22346,8c3a00532dea4fa49f62c80296139d96,131,4,200.88
22347,e7cc9d71dc088f4dc3100b25e50d7ec9,278,1,64.11
22348,2b985e0810e7227d5f1b7d48eff8672c,193,1,188.94
22349,8d105f250341cd9538f795c71d94adfd,109,1,243.62
22350,ce51f8fa433d7ff12e7ac5384c6145aa,115,1,253.36
22351,89bb292c4785e938210399dc100fcf14,187,1,34.69
22352,718d5855edf637b8e2f213db87dab93d,316,3,33.09
22353,80e0af1a121418750b00e2fec496ea15,122,1,53.23
22354,1afe3c583e3f9c72844acc5cdc67f86e,236,1,50.0
22355,5518a112dff474788c0d52cd4688acff,303,4,204.4
22356,70ec0d94cb8fb8bebd175ffc701cf5d6,277,1,30.0
22357,fd46f99e9913ddee8a6ce5f91d65cf09,177,4,361.6
22358,7c3242c62a87237715ca8abe5a6ce33a,72,1,99.22
22359,9bef45cb5b62c76a18ecde35d9993a5e,259,1,66.79
22360,25fd9d8e0233e89fb0e78895cef2aa2f,283,4,709.24
22361,a7852e944e9e5d5ab99513436a5f9acd,302,1,61.69
22362,39c4907fcf597bfa171ee83c76b48ef3,201,1,94.25
22363,59e66c94d154429f52f83540f49d2e28,279,1,48.45
22364,ac5d777c8eab479a43ca70db6294b161,103,1,664.17
22365,25a9d6db808f7c55cdd544ef254b1f2d,36,4,260.97
22366,bb4d583ac2892484bff847d1c19ba426,314,1,122.17
22367,f9cb5dc7e731ae82e0575be2255c14e3,179,1,85.24
22368,191b7046c6216a04bfa580c8e1a262e6,310,1,33.73
22369,868156efbc523d93f64d0aa6344b56aa,205,1,40.71
22370,4381c92bedd6c6c6e8408433f9b158f9,58,1,186.84
22371,ed652e282b4af5a99363dc82b43751fe,326,1,34.71
22372,601b3156a506027b2b5cea597bd747c5,168,1,45.22
22373,16534282c820ca754b8de47754bb6d1a,225,4,729.76
22374,3984551d6600cba5be44882ce0b81c7f,202,1,31.38
22375,6b2d7f91275bd405af986115bcaa5fa9,330,1,187.75
22376,df216761559a67b7054a94dcad12d54a,145,1,86.52
22377,02b9defff3fd946df37af806a194a49b,297,1,42.78
22378,82c6b7c46730c47b413b6a163563486f,55,2,187.89
22379,0e1e040e8ebf15a2247bd1df8a11ba7b,163,4,619.88
22380,9a2d6c13e1fc67ed000b514a535b5fa6,139,1,374.07
22381,3a4e81aa3579f223320a3b7042746cf9,4,1,37.37
22382,fa458c3a05d049490dbdc2164dc0ecb5,227,1,72.14
22383,4cf14a4b90f8beb4167c98055cfb2d50,205,1,106.08
22384,fd71234ca22aa8bddc71b71ddba22a9b,196,1,241.37
22385,462335f5ff825b6f17cee0f62368e2bf,71,1,27.3
22386,349bfbd6f8677c4fac0a749df976d729,312,4,259.0
22387,3f62289965300b31b83ffa2f978ccb53,29,1,68.43
22388,c605aae623959a370392cacd48e7359a,263,1,31.75
22389,4653dbd1f4475d1660438da0fa6952d8,131,1,29.69
22390,6cdc140b7cb570028663036d4ee922b5,323,1,41.09
22391,16646e2ab777428b97d443e3eab28062,260,1,88.08
22392,bf41e1422e778ac65bcc12b8faefa459,217,16,1168.96
22393,438c28e1e3970d5fa0c446a453377a33,185,1,37.09
22394,b64f854cceeadc9032173e4d5777eca2,109,1,53.32
22395,62d2dfebea0173a5f2b94706301b4c29,77,4,559.72
22396,6ad5df57aff57c050ce87938d6e295b4,47,1,140.04
22397,355deee75255c6f085f98c93ffab7723,230,1,191.58
22398,740867e3baec7f0b535bbf7ddecc20da,248,1,458.46
22399,73755065ac8a78231942e866d05692e3,275,1,249.25
22400,4330a0ccfb4285690a46b1e9fe2a0994,274,1,72.43
22401,01f2285f85a1c603eb7ef755ad311769,90,1,271.64
22402,a793fed108a32eb4730319d8b7e2ee1e,128,1,369.34
22403,2323ee19bc3910dcf3b901dde33754de,323,1,358.83
22404,e61c3828bb1ba1b0a2b382093a70ad1f,316,1,63.53
22405,2d54a96b161937247071843a2fc02fa9,73,1,67.43
22406,9955ae9211487719711e63d871502b63,138,4,912.56
22407,da5d6f1b3e1b8fd034ca96eadb28eed3,180,1,54.84
22408,5b5938d2d4fe1d67afe0969222c6d7d0,180,1,86.25
22409,8adcefa2b4af4e35e8d1d692737c79a9,201,1,91.86
22410,ce91f961e19172ef05017d42bde834a8,265,1,48.83
22411,7dc55fee6537505b6303ba7419d43340,278,1,45.69
22412,46493dbb6bbf7097c477eaa2ce1bb4ac,163,1,67.36
22413,fb8b803819191cf86acc0c9096ce7cc9,130,1,64.13
22414,e0aa6fa7c2438e89c95d0b9cf2f5fc71,207,1,197.7
22415,80e0239379fad44ae1d70fa7de8de79c,210,1,120.09
22416,3a2521ce6d2dddd8318742808daf2a51,180,1,37.76
22417,23185cfa67fd0ae69594ed8f9abbb4c7,182,1,218.45
22418,495ad99889726f38d2a0df657921a832,46,1,175.16
22419,2358b61a26d9f298575dd5f8d98ddd90,233,1,89.88
22420,8c446b198f0c92d5db58d3c8eacd3a11,2,1,239.16
22421,72a157d02dd3556672c065525fe82195,239,4,351.04
22422,61d4cbbc787dae7c88b2d66f665ebff4,274,1,36.35
22423,39d26db6530f0ad21b671a973cb6e03f,10,1,369.22
22424,6120fada9a5891d3f9b94a57a17da892,265,9,604.47
22425,f4061866ee9ac1a99a7510e2f9e508cc,278,1,107.78
22426,51e6db311b3cfbfd9b1f398dfe34c4ca,254,1,113.14
22427,24abf93a73a57ab3fe56df52deb2c6c5,293,1,77.57
22428,ecc1efd41003b6d182ea856b4d2576a4,66,1,44.86
22429,614020cc1e7dc4f8a5fd38ad06bf6cbb,263,1,1222.94
22430,9db0dce3e2255eed3e1bcc463621eb84,217,1,74.17
22431,aa5d1892e01f044ece40066386d02c14,227,1,182.91
22432,c9120d0a1718d60b1dbfc11209f26a80,328,1,66.91
22433,4cc2efbcc7e9e268692080176f11d81d,266,1,56.92
22434,494e43282d9bcf8611235ef3b78dfdf4,16,4,269.76
22435,aba5e6574122629e4f00bff233170a3b,325,1,88.08
22436,8239fd0dbd0e6bcb38ecf2cdaa7be012,263,1,185.94
22437,84059a5500a2b11eccc76f80bd2cefa8,162,4,269.44
22438,d4a5e9f19897de65433c9d97bf4b9f8e,42,11,1039.23
22439,6cbfb72d013c43c4942c72781ca0db27,212,4,152.04
22440,1554ab45e7c8ff7191ddccdfcd2c8d20,211,1,181.71
22441,0c708d5fbbf9563f4c7096f97961f05c,208,1,49.09
22442,2e0a2166aa23da2472c6a60c4af6f7a6,304,1,136.1
22443,071f6a8af4d9d148f8d52634339500ef,194,1,106.85
22444,a61e55582ca28f02cbf5339cc7ac4a80,89,4,195.52
22445,256f0918ebbc1e5cacee0fb6bac6e809,209,1,168.71
22446,f5a13ea8679ff8c58b2f2ddbb2e2aaf5,321,1,115.94
22447,41a8eb13e0e31ada950291a25019d3a7,177,1,103.37
22448,4e5ba538a1c994044e7a23861908ea0b,329,1,59.0
22449,eddba05db6ae8725c310dbdd83258fad,97,4,167.68
22450,18e27000b4e0e3c35c31dd96e540d217,275,1,96.97
22451,3ef6f3712c0d045d9546a3cbcb7d65d3,273,1,72.43
22452,1348605b4286bdd5b425be0ee7c2c8cf,5,1,34.38
22453,a6b4b3e1e8e21432ff89245ce6e317c0,312,2,140.08
22454,20aa7b4baa94b293d91cbcce513f1660,276,1,72.15
22455,9ec5dd9399e8b72cb81c2f2d3d83d1f0,35,1,47.89
22456,fc6d1dbfec9a9f195861ed1e9606c998,318,4,471.56
22457,fdbc9e3e8ff4d5fa66c92c652912aef4,278,4,266.68
22458,687b1475a3bdae78df6d5acf33144dcd,275,1,36.35
22459,34ad9e92831aebbc98356a8f93a49f97,89,1,124.73
22460,400125915a44697e2fbc6370dea0ddbb,267,1,35.09
22461,999f73c83406dbc29f4c830fdb87b26b,22,1,119.32
22462,205144274ff504156c0acd6bc36ae315,117,1,78.87
22463,81758f3723ad1c3ae56c4819266cb0d6,30,4,868.64
22464,109ab99aff49bf7f00685f899b13c2e0,251,1,329.87
22465,f4e625382a194ac38751d8267c38977b,90,4,830.48
22466,cf836e07142971d135fa93546d3b6d63,256,1,170.84
22467,55e4f5afdf69a395e6106145d4e6ef37,259,4,145.4
22468,edacff92ba57fcc2a6305a89cf9f1d51,210,1,162.65
22469,c5b77055483780b5a5fd5d47f3e2faf6,278,2,59.64
22470,d4874f9bf28d6adc32b18445f63a3ed7,116,1,44.23
22471,9a99842486bceae99f7c274265974748,277,1,57.09
22472,73e9c626827cd8c4bb38b55ab31d816e,48,1,1562.57
22473,eaba6c1c62884cc102920d3cd01bb8d8,110,4,503.88
22474,93c25a6ad8dd65c386a6b1093b7dc642,127,25,3630.25
22475,66f0798f6d6678e98714e62c1f7735a7,111,1,68.18
22476,cb7ff71b249d7bff7b81a5fe2e0a1a70,72,1,377.31
22477,a1f6ebf793aa3223c0f7d074887ff021,61,1,280.63
22478,737effb3cd0439f1954ff28fa106022f,310,1,1133.96
22479,c9a89db1c6d28e0715caaa2c46e0050e,252,1,76.98
22480,b6e50a515b41f5259d2e40bbcaace5df,205,1,53.01
22481,2790cd0039a2a06b65fee475db410fc2,27,1,223.33
22482,f3edd7250be200f6986b3debffcc2f66,185,1,111.32
22483,200d283e41698b39d36e3dbe9686d828,149,1,31.88
22484,139bd303d86bd895ec622e5cfa6b80f5,169,1,50.15
22485,4761391c151e10ebed80d55c187be591,113,1,41.96
22486,defa012334094dac9a4a290bdd2983b8,163,1,184.84
22487,7105a95ce60269defd03f549d933e4b7,260,1,117.92
22488,7febafa06d9d8f232a900a2937f04338,0,1,61.29
22489,c245a6381e732e401d8603b64bb30ed1,302,1,105.3
22490,e2e5159fbaaa01d82f8a115363b2d92a,319,1,171.61
22491,e225b3c270984a8097a136089a11aea9,225,2,215.05
22492,49df2953f839b0897d219e25afd33772,95,1,119.25
22493,eda4f8639f2c7870a5926a668ffd8dde,257,1,166.68
22494,58b5f3850e802b91a068ab89ba51686f,185,1,232.95
22495,40caa160ee4b8a03a0c9a1ca94f38ce8,306,1,188.94
22496,9339ade05031453f881ef7db13a8da39,37,1,120.68
22497,8dc22023edc13658dc65b7d7d082ee65,13,1,118.63
22498,9d9ce1302141df34cd7b6b7b9978b364,302,1,132.25
22499,1fa31edbc81c4b2b6e557c01360ae377,109,1,207.94
22500,246cc3392571eab3ff30b600972b83b1,208,1,65.71
22501,23f52c8edcf7d63eb664fc0ead1a32db,201,1,89.8
22502,1ce4c92ec79612a4da7933e6b3f6c59d,30,1,239.6
22503,992709d2aacbf32b7d877b9b66cbed76,67,1,31.11
22504,a7894d9812d8a6b872eea9769bd71c17,84,1,175.98
22505,898a3ab803ea2aea5757bf334f8d559d,5,1,155.93
22506,2f1c8279087dde8c94f8cd441d4d2be5,167,1,110.46
22507,81727e86a8b8a9d9dcc84e67cd824a5f,321,1,54.34
22508,d3a743143bb9abf43021a3cfd30ad8b8,8,1,41.98
22509,980180a4942148ac612e397ca716cad0,260,1,105.38
22510,7135544f763671491cb107796cfa1352,141,1,38.28
22511,8a45f5150ad5121645b980ca090dbf82,88,1,168.16
22512,af16868b12ea782c4e39b49ce891bf7d,193,1,66.6
22513,53b04b58196d2bbac540a4faa5038406,125,4,341.28
22514,9235718f885c9bf03e05ab387f3d82cf,9,2,157.34
22515,7a97a2c9777166cc3b64fbee1f0fb6e6,330,1,126.92
22516,cc0a20a60b9f024e1dfc45b4e0ffd444,199,1,136.5
22517,108efcbb51b11a23a3b93c39584017b4,231,1,157.13
22518,fbab43d9deb62df26f3b5b52f5abf48a,299,1,30.0
22519,1263e6257ed549981682ba2f78217a5c,12,1,68.35
22520,eeca0a04eb9335415403230a0724d062,158,1,1175.58
22521,2e4b2859f69b4959ac19a2b4ba783146,230,2,40.410000000000004
22522,150127cf34008127df269a5dee5c40f6,88,1,62.06
22523,5785cf54e1da5487926c924a625856b5,266,1,138.6
22524,e11a1b428e150830944b665cb6b2d5da,253,5,702.45
22525,5cd3689c4b395fa5f5fced6b50294a0f,217,1,41.71
22526,9a78cfbcc474aa54511c4159dfc099cf,110,1,228.78
22527,ada075db68fd3e0c522fb5a9e2b26805,261,1,51.63
22528,9bd5d8866c4493a819a33228c43dbedc,113,1,116.82
22529,b2daf2cafbd2dc01b8e89dbffeec5aca,7,1,106.31
22530,ec5a45d69850a961eaa102bb9460e910,202,1,63.27
22531,20dc43d0868258e0ca14a43353da7475,130,1,25.31
22532,4b7c894a279253ac1d9bf3dea34a4b9f,22,1,143.89
22533,c72c3b3f555a26bf87bfe2380409403b,33,1,253.98
22534,2faa1049ebdcc58a3092c7ee8169eabf,261,4,55.28
22535,5534745c7f70a5220c6326ac3d00bd20,62,1,54.33
22536,20fbdfe94ae4b38d5121344a08cd9504,263,1,147.15
22537,653f80d81abb65018fd8abf706329068,278,1,132.48
22538,d17092d3f5a13376e9c95fa77289fa8f,278,1,116.94
22539,dc1b629b3f763ed6e6dab8750e9fe36c,237,1,27.0
22540,89d68ade60d5942d65fa5189c810bdab,201,1,147.01
22541,0eb92bf267eecf025c7aa43ec480fc2c,320,1,289.45
22542,fb6b1aa35eda4a0793d8802986cac52a,163,1,133.25
22543,6f764c8c008b4c11759525a587d5c23c,18,1,48.73
22544,2c0f65d49baaf35f24f35cf1446a353a,198,4,124.44
22545,f4d632afad2a733913d5d41b16620db5,88,1,102.53
22546,0398b8575daf8b69af233f7b7c39fb02,226,1,253.79
22547,1b00a8f2cf5cfb7906c06f4e478b9b6d,288,1,285.48
22548,1db5a4cac90b737fdbb54364c96a4cd0,221,1,40.0
22549,01512524d623f78040531c0d8e20a772,317,1,89.17
22550,004177f7bf62929186b32c7fdaa6157b,313,4,867.96
22551,a096deeb6ffacc02fa4efedd3c855767,278,1,34.0
22552,9b3225366562c086e3d5d7f26630f925,135,4,416.4
22553,8262297c75609ecf1e73e53caadfc137,308,1,719.65
22554,96b5aafd242ce556960678bf8d654fc8,132,1,53.9
22555,80ac9b7155f022c3478998f6f0cd8043,134,1,64.29
22556,6259324b7bb024051da47150f5aa313a,168,1,40.13
22557,b187823a366419a40aa2758c1e9a6c17,27,1,82.6
22558,8d012e5624230adec4cdda50a1070f0a,84,1,35.03
22559,aee67e7bad90bb94d8b9df51f89577a0,224,1,143.43
22560,f8555e5bcbb0ded3765a3f64651dd381,219,2,84.14
22561,57dfd54c3ebe90221949dfe2693c25ac,55,4,510.88
22562,8598754f12ebda7adad70f933adcc776,276,1,28.73
22563,602e230180757e81baae4a8df6b4928f,116,1,115.15
22564,8f8c9eb22f9bcd2be2eedc79fd8cab61,10,1,98.56
22565,0a0c0f2cec03e2ec12eefdad109eb83d,51,4,604.06
22566,33d548bd0d29692e9dc471cdf65c441d,174,4,288.2
22567,5c22dbb9d8b5385953f2f1e6d9d115a7,27,1,72.18
22568,0e730550dfc5d7f1cea73484bb2e0249,176,2,199.42000000000002
22569,3fd5327c98bc13e8f578acbff87a47ad,9,1,45.53
22570,7dc1a6dc9f0b89a13f777d59f942fdb1,185,1,122.5
22571,832d9b1424ba5a4e691bdb0bea10ccf8,250,1,51.84
22572,b1d1edb39e2586f11581c5a9268a0567,320,1,25.84
22573,dcd933f6d14ad386563dbebb020e4cbf,134,1,112.5
22574,d67c6b925d232b66b0a3321fab58dbc6,177,1,31.77
22575,b735dc6c2abd756cbecc90e8e33fd7db,319,1,193.14
22576,779a561648d742f4e20e1139bb2c804b,105,1,58.16
22577,0097c1e3f3c2fed7a7d8cf30be1a33df,275,1,101.73
22578,64b208f893dcb7b86cf71fc8a1149788,296,1,103.25
22579,b27098601c68e4d33aee22b74b991ebd,23,1,113.55
22580,a6e56ce065f297714559452de03a2ca6,46,5,693.3299999999999
22581,156ad43d21fbedfa5be91be0b14bf73b,24,1,570.71
22582,65c7b6812d25e055d57fb52bd49edbc6,310,1,321.58
22583,6857164e67ea54b7e644102c378e1383,278,1,229.2
22584,dbbd17d31a781a0294197582c45df632,200,1,61.01
22585,baa6be5ef08a911197fb4782daf29b82,237,2,55.09
22586,251fcf428c0afa7383a65eba13d7eba5,162,1,91.3
22587,26496794f5aacd2ca15912eb6decd217,34,1,128.57
22588,4d58eca1e53263c544120e94beb5c6c0,68,1,133.4
22589,ee991712f3923e8235784bba6695a025,273,1,26.69
22590,59eb14dedfacaaf098f91f327c1c95f8,222,1,61.0
22591,9a127b1ea5cdf03171fe5bccfd3db28e,81,1,173.01
22592,17a93030f620991ee2ea6d5359a612d2,62,2,963.69
22593,8961b4ca2c5aceb7a78ea72c6e0c840a,66,11,1611.3
22594,374b75fd885a77a318c2ff14ca134155,263,1,89.27
22595,01ecdc37f767e85f5b3fd2310a289253,14,1,721.74
22596,ff61f2506ff81e50510d8c0ac5570c30,95,4,254.42
22597,d12f0a2b169c77088b0cbad420f466b5,170,1,78.2
22598,04547212cbf1728ac927152c5fcd0860,154,1,315.4
22599,213dc56df4763e3150c5972390f9b2e4,7,1,53.37
22600,ff5e9c0b950437f2955508e9dab8e98c,306,1,54.0
22601,a1880e6eab84add66ef27968e0f500e3,61,1,40.24
22602,38dbdf6a9e1ef63eda1a3b5cb97efe73,151,1,125.45
22603,38147120ef93174c2a4dc73918c2489a,26,1,54.59
22604,77f53c0376732a9104f22854c73987df,85,1,75.27
22605,16f05451b77595965b2be4bc350654bb,24,1,37.37
22606,d10fd8ee5bc1a7d90edc960db7818492,202,1,440.19
22607,cecc19ff12c206e6368dd1e9c22a848d,162,1,105.59
22608,ec39deaa5a0e6be91e4a5e49238d6501,74,1,524.86
22609,cb36af177245c06f2eec15fb7afd4c72,102,4,967.02
22610,c9439890f84d87ff0eca5ce638cc92da,253,4,546.4
22611,dd3f3df4fad9f5ccebd55cda66875a3f,85,9,640.05
22612,e7db73c1ef2dde307ef289b5b82a0c97,253,1,136.1
22613,d0907dc40aabc7926bece6bee0cc561e,205,1,104.76
22614,45545962b114a5e7d34745627ff087da,141,1,158.77
22615,35f9efdd4f1e14908b390b19f6342930,109,1,315.57
22616,d34b0e751428e0658b99b6054f43d7fd,199,1,86.86
22617,e5ec3500f6bfb6b375692fb53baa24c9,123,1,431.46
22618,7bfad39600d766d2efab75395cfbed63,77,1,233.06
22619,2e2c9743fb85ab612200aec91abd2844,268,1,95.22
22620,647349cc5193bddcb5ec7ab1608eb46a,320,1,40.0
22621,2c21932cc97fc7abc14a514a3d42b545,317,1,53.0
22622,fe5356333d9ad35e81c4770b666b8d12,175,1,91.5
22623,f9146edacdda47b012071f201b40f87c,331,1,337.18
22624,685fe81551ef1aa25092f775039536bb,237,1,86.43
22625,14299050642e3b5889fc67b234591388,108,1,117.74
22626,eb7895c1577088d6a0b86186fae2f679,23,1,62.25
22627,84da12896f5cde5ebcb0c8bc0f35e26e,189,1,43.0
22628,7de1d5c4d664f876b5ab55de437c3dd9,133,1,32.56
22629,7a99dd0e5a924d260eaf2d8e02ac9cb7,42,4,554.4
22630,931f73eb317aa12c10e3fbb2a7a59650,196,1,63.27
22631,7e9ec06fb64d5b89d182bd68226c897e,82,1,22.36
22632,1d9921da25bcad8d416a10a8b488ddcd,226,1,67.11
22633,54799ca87f5fae31b004167ddb58f13b,146,1,62.7
22634,84b2bad57ef85eaf787c076b1e0a0bab,86,1,900.3
22635,4c93fc5b8925dc00f2e30a25963f775e,169,1,156.91
22636,36a29db9cbb38a688a77414d46a8e2b2,251,1,76.17
22637,b92aabe77eed5e5dfe87d80e3aad4051,61,1,144.94
22638,290bb79ba830530012effde6c9b2e05a,92,1,77.29
22639,2e95d6f7cfe39bf5a98e4e6ab34b732f,26,1,44.5
22640,a2403d65d0b41935d358ed743162913e,266,1,91.96
22641,b5d8ff82acf8a538e18e889d7d348db3,270,1,26.88
22642,102b76b7647af97adce4cc31b883ec5b,277,1,358.04
22643,71f88e06eb78302859a034cd7d1877a1,107,2,826.38
22644,68d76261557363db8fff7c48e29fcf8f,310,1,115.45
22645,ddcae1a0cb533f75d5e518a1e48e18cc,261,1,92.57
22646,9830a2d445d4ba86c9347a158aeb7920,57,1,205.27
22647,219d2d7cdd263d56a6cc03694700f59a,223,1,124.42
22648,382eed2ef04ec2c6afdb28d7492a17f5,37,1,85.81
22649,e68fef8768c36419b3092774add45a4f,55,1,140.56
22650,2392a29dadcfcc7ce192ebadaa11a27e,312,1,37.85
22651,696b3507aebf0dfe9179dba5b6d130c7,110,1,267.53
22652,04a48e2b0435f0d9bfb6bd37efde50ec,281,1,378.02
22653,791e321cb3253dfe0b37cb7a35661005,277,1,56.6
22654,05881608070651676a74a9859c492c43,92,2,33.13
22655,92e4314ce2a6a0c352d9aa65ebc4928a,193,1,166.67
22656,5fdaa160e3043888527c3995993c487b,12,1,48.3
22657,39565457995f149e530a32b52549a7ce,224,1,65.64
22658,345ee4744e73a63bca83ee3327b3f684,65,1,62.99
22659,9ca827c6f2b4068619212d6809fc64c7,27,1,34.32
22660,03daf3183493e2be42de099dd42689d2,121,1,102.17
22661,6af755cf76aa131d264d452649cae807,34,1,78.19
22662,7c8284fefd28c44e2fe71c9c7bef64d3,22,1,250.7
22663,ea49316c401c7f02e029bf312edacf41,148,1,113.04
22664,23339103d82a054f9729b0554ce22e8c,74,3,243.89
22665,69ba88e17ea574da9c9b8c8834a583d1,132,1,50.23
22666,481e99bab6ea4d189d6d463e8468d3f6,137,1,47.23
22667,7bca00a02230cc689f36a6afd144d4f5,272,1,106.07
22668,a8084fb42934303a119c80f5056914ba,278,1,96.22
22669,0b87e94ab67c960da4571741bfcd9ddd,14,1,207.42
22670,6a1972ce0731953cb9cc33be67af7348,330,1,123.01
22671,d49f11b7331d59d197d96d0660b51bef,84,1,76.87
22672,ba4a18425e63b77721ccd03cbf1fd092,125,1,295.83
22673,1323b0f3cfb72f7b7163193a228ab92c,30,1,84.54
22674,01d8f02b7ae915fddc5736ecdf613cd1,225,1,114.84
22675,9505478f17728ead3868963955a4f6cb,265,1,97.92
22676,f46477283987098e60f825e1f6f97f02,134,1,52.38
22677,fe409671afa7d27f0810554c923fc840,106,1,32.13
22678,2ca298adaa0c377d5450bb1558b40e27,26,1,48.48
22679,098ffeb0f6960a1d85eb26c432a1319e,322,1,91.97
22680,9da141f9addcf3734a01b6cbca7ee3d0,230,1,96.86
22681,be1642b14347366dac1d8e7f0cf9c26e,153,1,62.23
22682,130825f7be6a31dab586c567c592b2cb,24,1,36.94
